ROW_ID,ORDER_ID,SHIP_MODE,CUSTOMER_ID,CUSTOMER_NAME,SEGMENT,COUNTRY,CITY,STATE,POSTAL_CODE,REGION,PRODUCT_ID,CATEGORY,SUB_CATEGORY,PRODUCT_NAME,SALES,QUANTITY,DISCOUNT,PROFIT,ORDER_DATE,SHIP_DATE
5421,US-2017-151827,Second Class,CS-11950,Carlos Soltero,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10002789,Technology,Phones,LG Exalt,280.7820,3,0.40,-60.8361,2021-03-30,2021-04-01
5422,US-2017-151827,Second Class,CS-11950,Carlos Soltero,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-AC-10003289,Technology,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,31.9840,2,0.20,1.1994,2021-03-30,2021-04-01
5423,US-2017-163258,Standard Class,PF-19225,Phillip Flathmann,Consumer,United States,Los Angeles,California,90045,West,OFF-BI-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders,11.2320,3,0.20,3.9312,2021-12-28,2022-01-01
5424,CA-2018-103009,Second Class,PJ-18835,Patrick Jones,Corporate,United States,Richmond,Kentucky,40475,South,OFF-PA-10001215,Office Supplies,Paper,Xerox 1963,26.4000,5,0.00,11.8800,2022-11-02,2022-11-04
5425,US-2018-120649,Standard Class,JF-15490,Jeremy Farry,Consumer,United States,Waterbury,Connecticut,6708,East,OFF-AR-10001545,Office Supplies,Art,Newell 326,3.5200,2,0.00,1.0208,2022-01-19,2022-01-25
5426,CA-2017-153598,First Class,NM-18520,Neoma Murray,Consumer,United States,Los Angeles,California,90045,West,TEC-AC-10003870,Technology,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH,1649.9500,5,0.00,659.9800,2021-12-02,2021-12-05
5427,CA-2017-153598,First Class,NM-18520,Neoma Murray,Consumer,United States,Los Angeles,California,90045,West,FUR-FU-10001085,Furniture,Furnishings,3M Polarizing Light Filter Sleeves,111.9000,6,0.00,51.4740,2021-12-02,2021-12-05
5428,US-2017-108497,Same Day,MH-17290,Marc Harrigan,Home Office,United States,Los Angeles,California,90036,West,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",599.1650,5,0.15,35.2450,2021-06-13,2021-06-13
5429,CA-2017-113096,First Class,SZ-20035,Sam Zeldin,Home Office,United States,San Francisco,California,94122,West,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",46.5300,3,0.00,12.0978,2021-09-01,2021-09-03
5430,CA-2015-136861,First Class,PR-18880,Patrick Ryan,Consumer,United States,Saint Petersburg,Florida,33710,South,FUR-FU-10001967,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,31.9840,2,0.20,1.9990,2019-09-04,2019-09-06
5431,CA-2018-117422,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,Lakewood,Ohio,44107,East,OFF-AP-10000938,Office Supplies,Appliances,Avanti 1.7 Cu. Ft. Refrigerator,161.5680,2,0.20,16.1568,2022-10-20,2022-10-24
5432,CA-2018-117422,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,Lakewood,Ohio,44107,East,OFF-PA-10002195,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",4.0640,1,0.20,1.3716,2022-10-20,2022-10-24
5433,CA-2018-117422,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,Lakewood,Ohio,44107,East,OFF-BI-10002799,Office Supplies,Binders,"SlimView Poly Binder, 3/8""",6.2160,4,0.70,-4.9728,2022-10-20,2022-10-24
5434,CA-2018-129707,Standard Class,LH-16750,Larry Hughes,Consumer,United States,Chandler,Arizona,85224,West,OFF-AR-10000246,Office Supplies,Art,Newell 318,8.8960,4,0.20,0.6672,2022-04-24,2022-04-28
5435,CA-2016-160171,Standard Class,RM-19675,Robert Marley,Home Office,United States,Los Angeles,California,90008,West,OFF-AP-10000275,Office Supplies,Appliances,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",1640.7000,5,0.00,459.3960,2020-10-18,2020-10-23
5436,CA-2016-160171,Standard Class,RM-19675,Robert Marley,Home Office,United States,Los Angeles,California,90008,West,TEC-AC-10000892,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,270.0000,3,0.00,97.2000,2020-10-18,2020-10-23
5437,CA-2015-103317,First Class,DM-13525,Don Miller,Corporate,United States,Palm Coast,Florida,32137,South,FUR-FU-10001591,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,19.5200,2,0.20,5.3680,2019-07-04,2019-07-07
5438,CA-2015-103317,First Class,DM-13525,Don Miller,Corporate,United States,Palm Coast,Florida,32137,South,OFF-BI-10001787,Office Supplies,Binders,Wilson Jones Four-Pocket Poly Binders,9.8100,5,0.70,-6.8670,2019-07-04,2019-07-07
5439,CA-2015-103317,First Class,DM-13525,Don Miller,Corporate,United States,Palm Coast,Florida,32137,South,FUR-FU-10003192,Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp,213.2160,3,0.20,15.9912,2019-07-04,2019-07-07
5440,CA-2017-167115,Standard Class,EH-14185,Evan Henry,Consumer,United States,New York City,New York,10035,East,OFF-BI-10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,588.7840,2,0.20,183.9950,2021-04-03,2021-04-08
5441,US-2018-153633,Second Class,TC-21295,Toby Carlisle,Consumer,United States,Jupiter,Florida,33458,South,OFF-AR-10002335,Office Supplies,Art,DIXON Oriole Pencils,2.0640,1,0.20,0.1548,2022-11-12,2022-11-17
5442,CA-2018-155929,Standard Class,AI-10855,Arianne Irving,Consumer,United States,Glendale,Arizona,85301,West,OFF-PA-10000859,Office Supplies,Paper,Unpadded Memo Slips,6.3680,2,0.20,2.3880,2022-09-08,2022-09-12
5443,CA-2016-148712,Standard Class,JM-15535,Jessica Myrick,Consumer,United States,New York City,New York,10035,East,TEC-AC-10003198,Technology,Accessories,Enermax Acrylux Wireless Keyboard,99.6000,1,0.00,36.8520,2020-04-16,2020-04-22
5444,CA-2016-148712,Standard Class,JM-15535,Jessica Myrick,Consumer,United States,New York City,New York,10035,East,OFF-BI-10001900,Office Supplies,Binders,"DXL Angle-View Binders with Locking Rings, Black",62.2960,13,0.20,21.0249,2020-04-16,2020-04-22
5445,CA-2016-148712,Standard Class,JM-15535,Jessica Myrick,Consumer,United States,New York City,New York,10035,East,OFF-AR-10000614,Office Supplies,Art,Barrel Sharpener,10.7100,3,0.00,2.7846,2020-04-16,2020-04-22
5446,CA-2017-128307,Standard Class,BE-11335,Bill Eplett,Home Office,United States,Houston,Texas,77041,Central,OFF-EN-10003040,Office Supplies,Envelopes,Quality Park Security Envelopes,20.9360,1,0.20,7.0659,2021-07-24,2021-07-28
5447,US-2017-127425,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,New York City,New York,10035,East,TEC-PH-10003442,Technology,Phones,Samsung Replacement EH64AVFWE Premium Headset,33.0000,6,0.00,8.2500,2021-08-25,2021-08-30
5448,US-2017-127425,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,New York City,New York,10035,East,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,249.9500,5,0.00,87.4825,2021-08-25,2021-08-30
5449,US-2015-119081,Standard Class,TA-21385,Tom Ashbrook,Home Office,United States,Olathe,Kansas,66062,Central,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,357.9300,3,0.00,7.1586,2019-09-11,2019-09-18
5450,US-2015-119081,Standard Class,TA-21385,Tom Ashbrook,Home Office,United States,Olathe,Kansas,66062,Central,TEC-AC-10001542,Technology,Accessories,SanDisk Cruzer 16 GB USB Flash Drive,57.4000,5,0.00,10.9060,2019-09-11,2019-09-18
5451,US-2015-119081,Standard Class,TA-21385,Tom Ashbrook,Home Office,United States,Olathe,Kansas,66062,Central,OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,331.9600,2,0.00,149.3820,2019-09-11,2019-09-18
5452,US-2015-119081,Standard Class,TA-21385,Tom Ashbrook,Home Office,United States,Olathe,Kansas,66062,Central,FUR-FU-10003464,Furniture,Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock",40.5600,2,0.00,12.9792,2019-09-11,2019-09-18
5453,CA-2017-140613,Standard Class,KN-16705,Kristina Nunn,Home Office,United States,Sparks,Nevada,89431,West,OFF-SU-10004261,Office Supplies,Supplies,"Fiskars 8"" Scissors, 2/Pack",86.2000,5,0.00,24.9980,2021-07-21,2021-07-28
5454,US-2018-108700,Standard Class,PJ-18835,Patrick Jones,Corporate,United States,Rockford,Illinois,61107,Central,OFF-PA-10004733,Office Supplies,Paper,Things To Do Today Spiral Book,38.0160,6,0.20,13.7808,2022-05-18,2022-05-22
5455,CA-2018-160962,Standard Class,MC-17605,Matt Connell,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,8.3840,1,0.20,0.7336,2022-04-27,2022-05-01
5456,CA-2018-160962,Standard Class,MC-17605,Matt Connell,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFF-AR-10003056,Office Supplies,Art,Newell 341,6.8480,2,0.20,0.7704,2022-04-27,2022-05-01
5457,CA-2018-130631,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,Edmonds,Washington,98026,West,OFF-FA-10000089,Office Supplies,Fasteners,Acco Glide Clips,19.6000,5,0.00,9.6040,2022-12-28,2023-01-01
5458,CA-2018-130631,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,Edmonds,Washington,98026,West,FUR-FU-10004093,Furniture,Furnishings,Hand-Finished Solid Wood Document Frame,68.4600,2,0.00,20.5380,2022-12-28,2023-01-01
5459,CA-2018-116680,Second Class,PK-19075,Pete Kriz,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,13.3440,6,0.20,4.3368,2022-09-03,2022-09-05
5460,CA-2018-116680,Second Class,PK-19075,Pete Kriz,Consumer,United States,San Francisco,California,94122,West,FUR-TA-10001771,Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled",1478.2720,8,0.20,92.3920,2022-09-03,2022-09-05
5461,US-2015-107405,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Asheville,North Carolina,28806,South,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,16.2720,1,0.20,-3.8646,2019-03-20,2019-03-24
5462,CA-2018-101574,Standard Class,BD-11725,Bruce Degenhardt,Consumer,United States,Los Angeles,California,90032,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,9.2400,3,0.00,4.4352,2022-09-27,2022-10-03
5463,CA-2015-146591,First Class,TS-21340,Toby Swindell,Consumer,United States,Scottsdale,Arizona,85254,West,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",32.3400,10,0.70,-23.7160,2019-01-18,2019-01-19
5464,CA-2015-146591,First Class,TS-21340,Toby Swindell,Consumer,United States,Scottsdale,Arizona,85254,West,OFF-PA-10000659,Office Supplies,Paper,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",56.0640,4,0.20,19.6224,2019-01-18,2019-01-19
5465,CA-2015-146591,First Class,TS-21340,Toby Swindell,Consumer,United States,Scottsdale,Arizona,85254,West,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",108.7200,5,0.20,36.6930,2019-01-18,2019-01-19
5466,CA-2015-146591,First Class,TS-21340,Toby Swindell,Consumer,United States,Scottsdale,Arizona,85254,West,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,181.4700,5,0.70,-320.5970,2019-01-18,2019-01-19
5467,CA-2015-107706,Second Class,ST-20530,Shui Tom,Consumer,United States,Houston,Texas,77095,Central,OFF-PA-10000466,Office Supplies,Paper,"Memo Book, 100 Message Capacity, 5 3/8” x 11”",16.1760,3,0.20,6.0660,2019-02-13,2019-02-18
5468,CA-2017-122448,Standard Class,DB-13210,Dean Braden,Consumer,United States,San Francisco,California,94109,West,FUR-CH-10002774,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",122.3520,3,0.20,13.7646,2021-06-08,2021-06-13
5469,CA-2015-132451,First Class,KF-16285,Karen Ferguson,Home Office,United States,San Diego,California,92105,West,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",585.5520,3,0.20,73.1940,2019-09-25,2019-09-26
5470,CA-2015-132451,First Class,KF-16285,Karen Ferguson,Home Office,United States,San Diego,California,92105,West,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,19.4400,3,0.00,9.3312,2019-09-25,2019-09-26
5471,CA-2017-158547,Standard Class,JM-16195,Justin MacKendrick,Consumer,United States,Hamilton,Ohio,45011,East,OFF-AP-10003842,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,123.9200,5,0.20,9.2940,2021-05-29,2021-06-03
5472,CA-2018-116946,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Parker,Colorado,80134,West,FUR-FU-10000320,Furniture,Furnishings,OIC Stacking Trays,13.3600,5,0.20,4.0080,2022-12-18,2022-12-22
5473,CA-2018-116946,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Parker,Colorado,80134,West,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,78.2560,2,0.20,-17.6076,2022-12-18,2022-12-22
5474,CA-2018-116946,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Parker,Colorado,80134,West,FUR-BO-10000468,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,102.0180,7,0.70,-183.6324,2022-12-18,2022-12-22
5475,CA-2018-121741,Same Day,YC-21895,Yoseph Carroll,Corporate,United States,Fremont,Nebraska,68025,Central,OFF-ST-10004459,Office Supplies,Storage,Tennsco Single-Tier Lockers,750.6800,2,0.00,37.5340,2022-12-25,2022-12-25
5476,CA-2018-169691,First Class,Dp-13240,Dean percer,Home Office,United States,Maple Grove,Minnesota,55369,Central,OFF-LA-10002312,Office Supplies,Labels,Avery 490,44.4000,3,0.00,22.2000,2022-06-14,2022-06-17
5477,CA-2018-169691,First Class,Dp-13240,Dean percer,Home Office,United States,Maple Grove,Minnesota,55369,Central,OFF-ST-10001291,Office Supplies,Storage,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",84.5500,5,0.00,22.8285,2022-06-14,2022-06-17
5478,CA-2018-169691,First Class,Dp-13240,Dean percer,Home Office,United States,Maple Grove,Minnesota,55369,Central,OFF-PA-10003022,Office Supplies,Paper,Xerox 1992,17.9400,3,0.00,8.7906,2022-06-14,2022-06-17
5479,CA-2017-121356,Standard Class,SJ-20500,Shirley Jackson,Consumer,United States,Newark,Delaware,19711,East,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",128.4000,3,0.00,62.9160,2021-11-19,2021-11-23
5480,CA-2015-101770,Standard Class,KB-16240,Karen Bern,Corporate,United States,Miami,Florida,33180,South,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,1.8690,1,0.70,-1.3083,2019-03-30,2019-04-03
5481,CA-2018-105487,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,San Diego,California,92105,West,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone,103.1920,1,0.20,11.6091,2022-10-07,2022-10-13
5482,CA-2018-105487,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,San Diego,California,92105,West,TEC-AC-10002305,Technology,Accessories,KeyTronic E03601U1 - Keyboard - Beige,36.0000,2,0.00,6.4800,2022-10-07,2022-10-13
5483,CA-2018-105487,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,San Diego,California,92105,West,TEC-AC-10003610,Technology,Accessories,Logitech Illuminated - Keyboard,239.9600,4,0.00,115.1808,2022-10-07,2022-10-13
5484,CA-2018-105487,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,San Diego,California,92105,West,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,40.6800,2,0.00,0.4068,2022-10-07,2022-10-13
5485,CA-2018-148999,Standard Class,EB-13870,Emily Burns,Consumer,United States,Miami,Florida,33142,South,FUR-CH-10002044,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",419.1360,4,0.20,-68.1096,2022-01-29,2022-02-03
5486,CA-2015-107573,Standard Class,PB-19150,Philip Brown,Consumer,United States,Miami,Florida,33178,South,OFF-EN-10001099,Office Supplies,Envelopes,Staple envelope,23.4720,3,0.20,7.6284,2019-12-11,2019-12-16
5487,CA-2016-156608,Standard Class,MT-18070,Michelle Tran,Home Office,United States,San Antonio,Texas,78207,Central,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,3.5920,4,0.80,-6.2860,2020-10-23,2020-10-28
5488,CA-2018-134495,Second Class,BF-11020,Barry Französisch,Corporate,United States,Jacksonville,Florida,32216,South,TEC-PH-10004897,Technology,Phones,Mediabridge Sport Armband iPhone 5s,23.9760,3,0.20,-5.6943,2022-03-31,2022-04-03
5489,CA-2018-134495,Second Class,BF-11020,Barry Französisch,Corporate,United States,Jacksonville,Florida,32216,South,OFF-LA-10000262,Office Supplies,Labels,Avery 494,6.2640,3,0.20,2.0358,2022-03-31,2022-04-03
5490,CA-2018-134495,Second Class,BF-11020,Barry Französisch,Corporate,United States,Jacksonville,Florida,32216,South,OFF-AP-10002222,Office Supplies,Appliances,Staple holder,20.8080,3,0.20,1.8207,2022-03-31,2022-04-03
5491,CA-2018-134495,Second Class,BF-11020,Barry Französisch,Corporate,United States,Jacksonville,Florida,32216,South,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",218.3520,3,0.20,-19.1058,2022-03-31,2022-04-03
5492,CA-2018-164098,First Class,CG-12520,Claire Gute,Consumer,United States,Houston,Texas,77070,Central,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",18.1600,2,0.20,1.8160,2022-01-25,2022-01-26
5493,CA-2015-105249,Same Day,DH-13675,Duane Huffman,Home Office,United States,San Francisco,California,94122,West,OFF-SU-10001225,Office Supplies,Supplies,Staple remover,7.3600,2,0.00,0.1472,2019-11-27,2019-11-27
5494,CA-2015-105249,Same Day,DH-13675,Duane Huffman,Home Office,United States,San Francisco,California,94122,West,OFF-LA-10002043,Office Supplies,Labels,Avery 489,41.4000,4,0.00,19.8720,2019-11-27,2019-11-27
5495,CA-2015-105249,Same Day,DH-13675,Duane Huffman,Home Office,United States,San Francisco,California,94122,West,FUR-BO-10000330,Furniture,Bookcases,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",411.3320,4,0.15,-4.8392,2019-11-27,2019-11-27
5496,CA-2016-113523,Standard Class,SC-20440,Shaun Chance,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,7.6560,4,0.70,-6.1248,2020-09-03,2020-09-07
5497,CA-2018-117821,Standard Class,HG-15025,Hunter Glantz,Consumer,United States,Marion,Ohio,43302,East,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,63.9200,2,0.20,19.1760,2022-06-11,2022-06-15
5498,CA-2018-164378,Second Class,MM-18055,Michelle Moray,Consumer,United States,New York City,New York,10024,East,OFF-AR-10001177,Office Supplies,Art,Newell 349,6.5600,2,0.00,1.9024,2022-07-14,2022-07-17
5499,CA-2018-164378,Second Class,MM-18055,Michelle Moray,Consumer,United States,New York City,New York,10024,East,OFF-LA-10000634,Office Supplies,Labels,Avery 509,7.8300,3,0.00,3.6018,2022-07-14,2022-07-17
5500,CA-2018-164378,Second Class,MM-18055,Michelle Moray,Consumer,United States,New York City,New York,10024,East,TEC-AC-10004708,Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,41.9000,2,0.00,8.7990,2022-07-14,2022-07-17
5501,CA-2018-164378,Second Class,MM-18055,Michelle Moray,Consumer,United States,New York City,New York,10024,East,FUR-CH-10002084,Furniture,Chairs,Hon Mobius Operator's Chair,664.1460,6,0.10,88.5528,2022-07-14,2022-07-17
5502,CA-2018-164378,Second Class,MM-18055,Michelle Moray,Consumer,United States,New York City,New York,10024,East,OFF-PA-10004519,Office Supplies,Paper,Spiral Phone Message Books with Labels by Adams,8.9600,2,0.00,4.3904,2022-07-14,2022-07-17
5503,CA-2018-127782,Standard Class,TH-21115,Thea Hudgings,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10001847,Furniture,Furnishings,Eldon Image Series Black Desk Accessories,3.3120,1,0.20,0.6624,2022-11-01,2022-11-05
5504,CA-2018-127782,Standard Class,TH-21115,Thea Hudgings,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-AP-10001962,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,20.1360,3,0.20,1.2585,2022-11-01,2022-11-05
